#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2021 07 01 18 20 268  3.1  4.0 99.00 99.00 99.00 999 1014.9  17.5  18.3  16.4 99.0 99.00 
2021 07 01 18 30 271  2.9  3.5 99.00 99.00 99.00 999 1014.9  17.6 999.0  16.5 99.0 99.00 
2021 07 01 18 40 279  2.7  3.4  0.75  9.09  6.66 272 1014.9  17.7  18.4  16.5 99.0 99.00 
2021 07 01 18 50 290  2.5  3.2 99.00 99.00 99.00 999 1014.9  17.8  18.4  16.5 99.0 99.00 
2021 07 01 19 00 288  2.9  3.8 99.00 99.00 99.00 999 1014.7  17.9  18.4  16.5 99.0 99.00 
2021 07 01 19 10 288  3.2  4.0 99.00 99.00 99.00 999 1014.6  17.9  18.4  16.5 99.0 99.00 
2021 07 01 19 20 288  3.5  4.2 99.00 99.00 99.00 999 1014.6  17.9  18.5  16.4 99.0 99.00 
2021 07 01 19 30 285  3.6  4.5 99.00 99.00 99.00 999 1014.6  17.9 999.0  16.4 99.0 99.00 
2021 07 01 19 40 280  3.7  4.9  0.83 10.00  7.14 264 1014.3  17.9  18.5  16.4 99.0 99.00 
2021 07 01 19 50 277  4.1  4.9 99.00 99.00 99.00 999 1014.1  17.9  18.6  16.4 99.0 99.00 
2021 07 01 20 00 277  4.4  5.5 99.00 99.00 99.00 999 1014.1  17.9  18.6  16.5 99.0 99.00 
2021 07 01 20 10 272  4.7  5.9 99.00 99.00 99.00 999 1014.0  17.9  18.6  16.5 99.0 99.00 
2021 07 01 20 20 272  5.3  6.8 99.00 99.00 99.00 999 1013.9  17.9  18.6  16.6 99.0 99.00 
2021 07 01 20 30 274  6.0  6.9 99.00 99.00 99.00 999 1013.9  17.6  18.5  16.4 99.0 99.00 
2021 07 01 20 40 277  6.3  7.3  0.81 10.00  6.20 255 1013.8  17.5  18.6  16.4 99.0 99.00 
2021 07 01 20 50 275  6.4  7.9 99.00 99.00 99.00 999 1013.7  17.4  18.6  16.3 99.0 99.00 
2021 07 01 21 00 276  6.7  8.3 99.00 99.00 99.00 999 1013.7  17.4  18.6  16.2 99.0 99.00 
2021 07 01 21 10 276  6.7  7.9 99.00 99.00 99.00 999 1013.6  17.4  18.6  16.1 99.0 99.00 
2021 07 01 21 20 275  6.9  8.2 99.00 99.00 99.00 999 1013.4  17.4  18.5  16.1 99.0 99.00 
2021 07 01 21 30 272  7.3  8.7 99.00 99.00 99.00 999 1013.3  17.4  18.5  16.1 99.0 99.00 
2021 07 01 21 40 271  7.0  8.5  0.90 10.00  4.82 290 1013.2  17.4  18.5  16.1 99.0 99.00 
2021 07 01 21 50 269  7.5  8.9 99.00 99.00 99.00 999 1013.2  17.2  18.5  15.9 99.0 99.00 
2021 07 01 22 00 271  7.4  8.8 99.00 99.00 99.00 999 1013.1  17.2  18.5  16.0 99.0 99.00 
2021 07 01 22 10 269  7.7  9.4 99.00 99.00 99.00 999 1013.0  17.0  18.4  15.8 99.0 99.00 
2021 07 01 22 20 273  7.7  9.0 99.00 99.00 99.00 999 1013.0  16.9  18.5  15.7 99.0 99.00 
2021 07 01 22 30 272  7.8  9.2 99.00 99.00 99.00 999 1012.9  16.9  18.5  15.7 99.0 99.00 
2021 07 01 22 40 271  8.1  9.7  0.98  9.09  4.51 257 1012.8  16.8  18.5  15.5 99.0 99.00 
2021 07 01 22 50 266  8.1  9.7 99.00 99.00 99.00 999 1012.7  16.6  18.5  15.3 99.0 99.00 
2021 07 01 23 00 269  8.1  9.6 99.00 99.00 99.00 999 1012.7  16.5  18.5  15.3 99.0 99.00 
2021 07 01 23 10 263  8.3  9.7 99.00 99.00 99.00 999 1012.6  16.3  18.5  15.2 99.0 99.00 
2021 07 01 23 20 264  8.0  9.6 99.00 99.00 99.00 999 1012.4  16.2  18.5  15.2 99.0 99.00 
2021 07 01 23 30 260  7.7  9.0 99.00 99.00 99.00 999 1012.4  16.4  18.4  15.3 99.0 99.00 
2021 07 01 23 40 259  7.4  8.9  1.12  9.09  4.32 258 1012.3  16.5  18.4  15.4 99.0 99.00 
2021 07 01 23 50 259  7.0  8.8 99.00 99.00 99.00 999 1012.2  16.6  18.4  15.4 99.0 99.00 
2021 07 02 00 00 259  7.6  9.3 99.00 99.00 99.00 999 1012.1  16.6  18.4  15.4 99.0 99.00 
2021 07 02 00 10 258  7.7  9.2 99.00 99.00 99.00 999 1012.0  16.6  18.4  15.4 99.0 99.00 
2021 07 02 00 20 254  7.5  9.0 99.00 99.00 99.00 999 1011.8  16.7  18.4  15.4 99.0 99.00 
2021 07 02 00 30 253  7.3  8.7 99.00 99.00 99.00 999 1011.8  16.7  18.4  15.5 99.0 99.00 
2021 07 02 00 40 252  7.6  9.0  1.07  4.76  4.33 271 1011.6  16.7  18.3  15.4 99.0 99.00 
2021 07 02 00 50 251  7.5  9.1 99.00 99.00 99.00 999 1011.4  16.8  18.4  15.5 99.0 99.00 
2021 07 02 01 00 254  8.0  9.6 99.00 99.00 99.00 999 1011.2  16.8  18.4  15.5 99.0 99.00 
2021 07 02 01 10 254  7.6  9.3 99.00 99.00 99.00 999 1011.2  16.9  18.4  15.6 99.0 99.00 
2021 07 02 01 20 254  7.9  9.5 99.00 99.00 99.00 999 1011.1  16.9  18.3  15.6 99.0 99.00 
2021 07 02 01 30 252  7.8  9.6 99.00 99.00 99.00 999 1011.1  16.9  18.4  15.6 99.0 99.00 
2021 07 02 01 40 252  7.9  9.5  1.18  4.55  4.41 273 1011.1  17.0  18.4  15.7 99.0 99.00 
2021 07 02 01 50 253  7.8  9.3 99.00 99.00 99.00 999 1011.1  17.0  18.3  15.7 99.0 99.00 
2021 07 02 02 00 254  7.4  8.9 99.00 99.00 99.00 999 1011.1  17.0  18.3  15.8 99.0 99.00 
2021 07 02 02 10 254  7.4  9.1 99.00 99.00 99.00 999 1011.0  17.0  18.3  15.7 99.0 99.00 
2021 07 02 02 20 250  7.0  8.5 99.00 99.00 99.00 999 1011.0  17.0  18.3  15.7 99.0 99.00 
2021 07 02 02 30 248  6.9  8.2 99.00 99.00 99.00 999 1011.0  17.1  18.3  15.8 99.0 99.00 
2021 07 02 02 40 246  6.3  7.7  1.25  5.88  4.71 275 1011.1  17.1  18.2  15.8 99.0 99.00 
2021 07 02 02 50 247  6.2  7.7 99.00 99.00 99.00 999 1011.1  17.2  18.3  15.9 99.0 99.00 
2021 07 02 03 00 249  6.2  7.9 99.00 99.00 99.00 999 1011.1  17.2  18.3  15.9 99.0 99.00 
