#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2021 09 01 19 40 280  3.2  3.8  0.60  7.69  5.91 273 1012.4  17.4  17.6  16.4 99.0 99.00 
2021 09 01 19 50 280  3.2  4.0 99.00 99.00 99.00 999 1012.3  17.4  17.6  16.4 99.0 99.00 
2021 09 01 20 00 279  3.1  3.8 99.00 99.00 99.00 999 1012.2  17.4  17.5  16.4 99.0 99.00 
2021 09 01 20 10 277  3.0  3.8 99.00 99.00 99.00 999 1012.1  17.4  17.7  16.4 99.0 99.00 
2021 09 01 20 20 291  3.4  4.1 99.00 99.00 99.00 999 1012.2  17.4  17.8  16.3 99.0 99.00 
2021 09 01 20 30 289  3.4  4.3 99.00 99.00 99.00 999 1012.2  17.5  17.8  16.4 99.0 99.00 
2021 09 01 20 40 284  3.4  4.1  0.56  8.33  5.89 276 1012.2  17.6  17.8  16.5 99.0 99.00 
2021 09 01 20 50 283  3.2  3.8 99.00 99.00 99.00 999 1012.1  17.6  17.9  16.5 99.0 99.00 
2021 09 01 21 00 281  3.3  3.9 99.00 99.00 99.00 999 1012.1  17.6  17.9  16.4 99.0 99.00 
2021 09 01 21 10 279  3.2  3.9 99.00 99.00 99.00 999 1012.1  17.7  17.9  16.4 99.0 99.00 
2021 09 01 21 20 281  3.3  3.9 99.00 99.00 99.00 999 1012.1  17.7  18.0  16.4 99.0 99.00 
2021 09 01 21 30 277  3.5  4.3 99.00 99.00 99.00 999 1012.1  17.8  18.0  16.4 99.0 99.00 
2021 09 01 21 40 280  3.5  4.2  0.52  8.33  5.61 288 1012.1  17.8  18.0  16.4 99.0 99.00 
2021 09 01 21 50 282  3.5  4.2 99.00 99.00 99.00 999 1012.0  17.9  18.0  16.6 99.0 99.00 
2021 09 01 22 00 279  3.5  4.2 99.00 99.00 99.00 999 1011.9  17.9  18.0  16.5 99.0 99.00 
2021 09 01 22 10 273  3.4  4.0 99.00 99.00 99.00 999 1011.8  17.9  18.0  16.5 99.0 99.00 
2021 09 01 22 20 277  3.3  4.1 99.00 99.00 99.00 999 1011.8  17.9  18.0  16.6 99.0 99.00 
2021 09 01 22 30 283  3.6  4.5 99.00 99.00 99.00 999 1011.8  17.9  18.1  16.6 99.0 99.00 
2021 09 01 22 40 281  3.8  4.5  0.54  9.09  5.75 263 1011.8  17.9  18.1  16.5 99.0 99.00 
2021 09 01 22 50 277  3.9  4.6 99.00 99.00 99.00 999 1011.7  17.9  18.1  16.4 99.0 99.00 
2021 09 01 23 00 278  4.3  5.1 99.00 99.00 99.00 999 1011.7  17.9  18.0  16.3 99.0 99.00 
2021 09 01 23 10 277  4.4  5.2 99.00 99.00 99.00 999 1011.7  17.9  18.0  16.3 99.0 99.00 
2021 09 01 23 20 279  4.5  5.3 99.00 99.00 99.00 999 1011.6  17.8  18.0  16.2 99.0 99.00 
